id,ingredient,trade_name,applicant,strength,appl_type,appl_no,te_code,approval_date,rld,type,applicant_full_name,dose_form,route,product_no
679369,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,"DEXTROSE 5%, SODIUM CHLORIDE 0.2% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER",B BRAUN,5GM/100ML;150MG/100ML;200MG/100ML,N,018268,,,0,DISCN,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,004
677702,METAXALONE,SKELAXIN,KING PHARMS,800MG,N,013217,,2002-08-30,1,DISCN,KING PHARMACEUTICALS RESEARCH AND DEVELOPMENT LLC A SUB OF PFIZER INC,TABLET,ORAL,003
662095,VERAPAMIL HYDROCHLORIDE,VERAPAMIL HYDROCHLORIDE,APOTEX CORP,120MG,A,200878,,2012-04-20,0,DISCN,APOTEX CORP,"TABLET, EXTENDED RELEASE",ORAL,001
677553,ASPIRIN; CARISOPRODOL; CODEINE PHOSPHATE,SOMA COMPOUND W/ CODEINE,MEDA PHARMS,325MG;200MG;16MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,012366,,1983-07-11,0,DISCN,MEDA PHARMACEUTICALS MEDA PHARMACEUTICALS INC,TABLET,ORAL,002
670350,LENALIDOMIDE,LENALIDOMIDE,DR REDDYS,15MG,A,209348,AB,2022-08-30,0,RX,DR REDDYS LABORATORIES LTD,CAPSULE,ORAL,005
666266,MILNACIPRAN HYDROCHLORIDE,MILNACIPRAN HYDROCHLORIDE,USPHARMA WINDLAS,100MG,A,205071,,2016-01-27,0,DISCN,USPHARMA WINDLAS LLC,TABLET,ORAL,004
674118,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,CSPC OUYI,EQ 12.5MG BASE,A,213485,AB,2021-02-16,0,RX,CSPC OUYI PHARMACEUTICAL CO LTD,"TABLET, EXTENDED RELEASE",ORAL,001
683253,ACETAMINOPHEN; ASPIRIN; CAFFEINE,EXCEDRIN (MIGRAINE RELIEF),GLAXOSMITHKLINE CONS,250MG;250MG;65MG,N,020802,,1998-01-14,1,OTC,GLAXOSMITHKLINE CONSUMER HEALTHCARE,TABLET,ORAL,001
676538,SULFANILAMIDE,AVC,MYLAN SPECIALITY LP,1.05GM,N,006530,,1987-01-27,0,DISCN,MYLAN SPECIALTY LP,SUPPOSITORY,VAGINAL,004
647872,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,INTL MEDICATION,5MG/ML,A,075749,,2001-11-21,0,DISCN,INTERNATIONAL MEDICATION SYSTEMS LTD,INJECTABLE,INJECTION,001
670579,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,SCIEGEN PHARMS INC,EQ 200MG BASE,A,209635,AB,2017-11-29,0,RX,SCIEGEN PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,002
680876,CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,LACTATED RINGERS IN PLASTIC CONTAINER,ICU MEDICAL INC,20MG/100ML;30MG/100ML;600MG/100ML;310MG/100ML,N,019416,AT,1986-01-17,1,RX,ICU MEDICAL INC,SOLUTION,IRRIGATION,001
668539,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",ALVOGEN,3.75MG;3.75MG;3.75MG;3.75MG,A,207388,AB,2017-07-28,0,RX,ALVOGEN INC,TABLET,ORAL,005
656414,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,ANABOLIC,25MG,A,085891,,,0,DISCN,ANABOLIC INC,TABLET,ORAL,001
658373,HYDRALAZINE HYDROCHLORIDE,HYDRALAZINE HYDROCHLORIDE,CHARTWELL RX,50MG,A,088848,,1985-02-26,0,DISCN,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,001
655563,PREDNISOLONE,PREDNISOLONE,CHARTWELL RX,5MG,A,084542,,,0,DISCN,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,001
684997,LEVOTHYROXINE SODIUM,TIROSINT,INSTITUT BIOCHIMIQUE,0.112MG,N,021924,,2009-10-02,1,RX,INSTITUT BIOCHIMIQUE SA (IBSA),CAPSULE,ORAL,008
663539,LEVOFLOXACIN,LEVOFLOXACIN,AVET LIFESCIENCES,EQ 500MG/20ML (EQ 25MG/ML),A,202590,,2013-01-24,0,DISCN,AVET LIFESCIENCES LTD,INJECTABLE,INJECTION,001
641827,AMPICILLIN SODIUM,AMPICILLIN SODIUM,ISTITUTO BIO ITA SPA,EQ 2GM BASE/VIAL,A,062797,AP,1993-07-12,0,RX,ISTITUTO BIOCHIMICO ITALIANO SPA,INJECTABLE,INJECTION,002
639244,PROPARACAINE HYDROCHLORIDE,PROPARACAINE HYDROCHLORIDE,BAUSCH AND LOMB,0.5%,A,040074,AT,1995-09-29,0,RX,BAUSCH AND LOMB PHARMACEUTICALS INC,SOLUTION/DROPS,OPHTHALMIC,001
670727,PREGABALIN,PREGABALIN,AMNEAL PHARMS CO,225MG,A,209743,AB,2019-07-19,0,RX,AMNEAL PHARMACEUTICALS CO GMBH,CAPSULE,ORAL,007
684952,ASCORBIC ACID; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM ASCORBATE; SODIUM CHLORIDE; SODIUM SULFATE,MOVIPREP,SALIX PHARMS,4.7GM;100GM;1.015GM;5.9GM;2.691GM;7.5GM,N,021881,AA,2006-08-02,1,RX,SALIX PHARMACEUTICALS INC,FOR SOLUTION,ORAL,001
672871,APOMORPHINE HYDROCHLORIDE,APOMORPHINE HYDROCHLORIDE,SAGE CHEMS,30MG/3ML (10MG/ML),A,212025,AP,2022-02-23,0,RX,SAGE CHEMICALS INC,INJECTABLE,SUBCUTANEOUS,001
681331,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,DEXTROSE 5% IN LACTATED RINGERS IN PLASTIC CONTAINER,B BRAUN,20MG/100ML;5GM/100ML;30MG/100ML;600MG/100ML;310MG/100ML,N,019634,AP,1988-02-24,0,RX,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,003
662776,RASAGILINE MESYLATE,RASAGILINE MESYLATE,ORBION PHARMS,EQ 1MG BASE,A,201970,AB,2016-03-15,0,RX,ORBION PHARMACEUTICALS PRIVATE LTD,TABLET,ORAL,002
665763,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,SCIEGEN PHARMS INC,EQ 20MG BASE,A,204597,AB1,2015-03-16,0,RX,SCIEGEN PHARMACEUTICALS INC,CAPSULE,ORAL,002
671694,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,AMNEAL PHARMS CO,EQ 20MG BASE,A,210738,,2018-10-31,0,DISCN,AMNEAL PHARMACEUTICALS CO GMBH,TABLET,ORAL,003
649534,FLUDARABINE PHOSPHATE,FLUDARABINE PHOSPHATE,SAGENT PHARMS INC,50MG/2ML (25MG/ML),A,076661,AP1,2004-04-28,0,RX,SAGENT PHARMACEUTICALS INC,INJECTABLE,INJECTION,001
642965,EPIRUBICIN HYDROCHLORIDE,EPIRUBICIN HYDROCHLORIDE,FRESENIUS KABI USA,200MG/100ML (2MG/ML),A,065411,,2007-08-20,0,DISCN,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,001
676887,BROMODIPHENHYDRAMINE HYDROCHLORIDE; CODEINE PHOSPHATE,AMBENYL,FOREST LABS,12.5MG/5ML;10MG/5ML,N,009319,,1984-01-10,0,DISCN,FOREST LABORATORIES INC,SYRUP,ORAL,006
641359,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,WATSON LABS,EQ 50MG BASE,A,062392,,1983-03-31,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,001
681471,GONADORELIN ACETATE,LUTREPULSE KIT,FERRING,0.8MG/VIAL,N,019687,,1989-10-10,0,DISCN,FERRING PHARMACEUTICALS INC,INJECTABLE,INJECTION,001
651959,FLUCONAZOLE,FLUCONAZOLE IN SODIUM CHLORIDE 0.9%,BAXTER HLTHCARE CORP,200MG/100ML (2MG/ML),A,077947,AP,2010-05-26,0,RX,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,001
680240,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,POTASSIUM CHLORIDE 15MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,ICU MEDICAL INC,5GM/100ML;224MG/100ML;300MG/100ML,N,018876,,1988-03-28,0,DISCN,ICU MEDICAL INC,INJECTABLE,INJECTION,007
649362,ACETAMINOPHEN; BUTALBITAL; CAFFEINE; CODEINE PHOSPHATE,"BUTALBITAL, ACETAMINOPHEN, CAFFEINE AND CODEINE PHOSPHATE",LGM PHARMA,325MG;50MG;40MG;30MG,A,076560,AB,2004-06-10,0,RX,LGM PHARMA SOLUTIONS LLC,CAPSULE,ORAL,001
663019,METOCLOPRAMIDE HYDROCHLORIDE,METOCLOPRAMIDE HYDROCHLORIDE,NOVEL LABS INC,EQ 10MG BASE,A,202191,,2014-08-15,0,RX,NOVEL LABORATORIES INC,"TABLET, ORALLY DISINTEGRATING",ORAL,002
642574,NYSTATIN,NYSTATIN,XGEN PHARMS,"100,000 UNITS/GM",A,065175,AT,2004-12-17,0,RX,XGEN PHARMACEUTICALS DJB INC,POWDER,TOPICAL,001
655187,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,WATSON LABS,25MG/ML,A,083759,,,0,DISCN,WATSON LABORATORIES INC,INJECTABLE,INJECTION,001
643082,PIPERACILLIN SODIUM; TAZOBACTAM SODIUM,PIPERACILLIN AND TAZOBACTAM,EUGIA PHARMA SPECLTS,EQ 2GM BASE/VIAL;EQ 250MG BASE/VIAL,A,065498,AP,2011-05-23,0,RX,EUGIA PHARMA SPECIALITIES LTD,INJECTABLE,INJECTION,001
656368,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,SANDOZ,35MG,A,085830,,,0,DISCN,SANDOZ INC,TABLET,ORAL,001
683552,TESTOSTERONE,ANDROGEL,BESINS HLTHCARE,50MG/5GM PACKET **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,021015,,2000-02-28,1,DISCN,BESINS HEALTHCARE IRELAND LTD,GEL,TRANSDERMAL,002
645940,MEXILETINE HYDROCHLORIDE,MEXILETINE HYDROCHLORIDE,TEVA,200MG,A,074377,AB,1995-05-16,0,RX,TEVA PHARMACEUTICALS USA INC,CAPSULE,ORAL,002
685205,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,MYDAYIS,TAKEDA PHARMS USA,6.25MG;6.25MG;6.25MG;6.25MG,N,022063,,2017-06-20,1,RX,TAKEDA PHARMACEUTICALS USA INC,"CAPSULE, EXTENDED RELEASE",ORAL,002
666192,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,STRIDES PHARMA,300MG;10MG,A,205001,,2016-07-05,0,DISCN,STRIDES PHARMA GLOBAL PTE LTD,TABLET,ORAL,003
643711,ETHINYL ESTRADIOL; NORETHINDRONE,NORETHINDRONE AND ETHINYL ESTRADIOL,DR REDDYS LABS SA,0.035MG;0.5MG,A,070686,,1987-01-29,0,DISCN,DR REDDYS LABORATORIES SA,TABLET,ORAL-28,001
655312,EPINEPHRINE; LIDOCAINE HYDROCHLORIDE,OCTOCAINE,SEPTODONT,0.02MG/ML;2%,A,084048,,,0,DISCN,SEPTODONT INC,INJECTABLE,INJECTION,002
675157,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",ASCENT PHARMS INC,6.25MG;6.25MG;6.25MG;6.25MG,A,214959,AB,2021-09-29,0,RX,ASCENT PHARMACEUTICALS INC,"CAPSULE, EXTENDED RELEASE",ORAL,005
642249,DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE,DEXASPORIN,BAUSCH AND LOMB,"0.1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML",A,064135,AT,1995-09-13,0,RX,BAUSCH AND LOMB PHARMACEUTICALS INC,SUSPENSION/DROPS,OPHTHALMIC,001
650641,GLIPIZIDE; METFORMIN HYDROCHLORIDE,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,TEVA PHARMS,2.5MG;250MG,A,077270,AB,2005-10-28,0,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,001
672638,CLOMIPRAMINE HYDROCHLORIDE,CLOMIPRAMINE HYDROCHLORIDE,MANKIND PHARMA,50MG,A,211767,AB,2019-04-08,0,RX,MANKIND PHARMA LTD,CAPSULE,ORAL,002
668140,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE,UNICHEM,1MG,A,207011,,2018-12-19,0,DISCN,UNICHEM LABORATORIES LTD,TABLET,ORAL,005
648712,FLUCONAZOLE,FLUCONAZOLE,ROXANE,200MG,A,076213,,2004-07-29,0,DISCN,ROXANE LABORATORIES INC,TABLET,ORAL,004
640774,TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE HYDROCHLORIDE,IVAX SUB TEVA PHARMS,250MG,A,060704,,,0,DISCN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,CAPSULE,ORAL,001
661363,CARBOPLATIN,CARBOPLATIN,MYLAN LABS LTD,50MG/VIAL,A,091510,,2012-05-29,0,DISCN,MYLAN LABORATORIES LTD,INJECTABLE,INJECTION,001
683545,OXYCODONE HYDROCHLORIDE,ROXICODONE,SPECGX LLC,15MG,N,021011,AB,2000-08-31,1,RX,SPECGX LLC,TABLET,ORAL,001
674133,DOCETAXEL,DOCETAXEL,GLAND PHARMA LTD,20MG/2ML (10MG/ML),A,213510,AP,2021-07-01,0,RX,GLAND PHARMA LTD,INJECTABLE,INJECTION,001
658384,HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,PHARMAFAIR,25MG/ML,A,088862,,1986-02-14,0,DISCN,PHARMAFAIR INC,INJECTABLE,INJECTION,001
654574,DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HYDROCHLORIDE,HERITAGE PHARMA,50MG,A,080738,,,0,DISCN,HERITAGE PHARMA LABS INC,CAPSULE,ORAL,001
684040,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 25,TAKEDA PHARMS USA,6.25MG;6.25MG;6.25MG;6.25MG,N,021303,AB,2002-05-22,1,RX,TAKEDA PHARMACEUTICALS USA INC,"CAPSULE, EXTENDED RELEASE",ORAL,004
646710,CLONAZEPAM,CLONAZEPAM,MYLAN PHARMS INC,0.5MG,A,074940,,1997-10-30,0,DISCN,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,001
684184,ASPIRIN; PRAVASTATIN SODIUM,PRAVIGARD PAC (COPACKAGED),BRISTOL MYERS SQUIBB,325MG;40MG,N,021387,,2003-06-24,0,DISCN,BRISTOL MYERS SQUIBB CO,TABLET,ORAL,005
668126,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,SPECGX LLC,EQ 8MG BASE;EQ 2MG BASE,A,207000,AB,2017-12-13,0,RX,SPECGX LLC,TABLET,SUBLINGUAL,002
686828,SIMVASTATIN; SITAGLIPTIN PHOSPHATE,JUVISYNC,MERCK SHARP DOHME,40MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,202343,,2012-09-18,1,DISCN,MERCK SHARP AND DOHME CORP,TABLET,ORAL,006
650575,ZALEPLON,ZALEPLON,MYLAN,10MG,A,077238,,2008-06-06,0,DISCN,MYLAN PHARMACEUTICALS INC,CAPSULE,ORAL,002
673802,DAPTOMYCIN,DAPTOMYCIN,EUGIA PHARMA,500MG/VIAL,A,213171,AP,2021-09-02,0,RX,EUGIA PHARMA SPECIALITIES LTD,POWDER,INTRAVENOUS,001
671173,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,LUPIN LTD,0.05%,A,210208,AB1,2018-01-30,0,RX,LUPIN LTD,CREAM,TOPICAL,001
670040,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,PRINSTON INC,8MEQ,A,209026,AB,2019-06-11,0,RX,PRINSTON PHARMACEUTICAL INC,"CAPSULE, EXTENDED RELEASE",ORAL,001
639948,ACETAMINOPHEN; HYDROCODONE BITARTRATE,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,ABLE,650MG;7.5MG,A,040474,,2003-01-02,0,DISCN,ABLE LABORATORIES INC,TABLET,ORAL,001
652006,CROMOLYN SODIUM,CROMOLYN SODIUM,HH AND P,5.2MG/SPRAY,A,077976,,2007-09-07,0,DISCN,HH AND P LLC,"SPRAY, METERED",NASAL,001
655210,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,ROXANE,10MG,A,083799,,,0,DISCN,ROXANE LABORATORIES INC,TABLET,ORAL,001
647319,ETODOLAC,ETODOLAC,APOTEX,200MG,A,075419,AB,2000-07-28,0,RX,APOTEX INC,CAPSULE,ORAL,001
643990,SULFAMETHOXAZOLE; TRIMETHOPRIM,SULFAMETHOXAZOLE AND TRIMETHOPRIM,SUN PHARM INDUSTRIES,400MG;80MG,A,071017,AB,1986-08-25,0,RX,SUN PHARMACEUTICAL INDUSTRIES INC,TABLET,ORAL,002
649627,LAMOTRIGINE,LAMOTRIGINE,DR REDDYS LABS LTD,25MG,A,076701,AB,2009-01-22,0,RX,DR REDDYS LABORATORIES LTD,"TABLET, FOR SUSPENSION",ORAL,002
668448,CARBOPLATIN,CARBOPLATIN,GLAND PHARMA LTD,50MG/5ML (10MG/ML),A,207324,AP,2017-02-15,0,RX,GLAND PHARMA LTD,INJECTABLE,INTRAVENOUS,001
687395,LEDIPASVIR; SOFOSBUVIR,HARVONI,GILEAD SCIENCES INC,45MG;200MG,N,205834,,2019-08-28,1,RX,GILEAD SCIENCES INC,TABLET,ORAL,002
677167,ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE,DARVON COMPOUND,XANODYNE PHARM,389MG;32.4MG;32MG,N,010996,,1983-03-08,0,DISCN,XANODYNE PHARMACEUTICS INC,CAPSULE,ORAL,006
677161,MESTRANOL; NORETHYNODREL,ENOVID,GD SEARLE LLC,0.075MG;5MG,N,010976,,,0,DISCN,GD SEARLE LLC,TABLET,ORAL,008
650952,ATENOLOL,ATENOLOL,UNIQUE,25MG,A,077443,AB,2006-09-13,0,RX,UNIQUE PHARMACEUTICAL LABORATORIES A DIV OF JB CHEMICALS AND PHARMACEUTICALS LTD,TABLET,ORAL,001
681740,HISTRELIN ACETATE,SUPPRELIN,SHIRE,EQ 1MG BASE/ML,N,019836,,1991-12-24,0,DISCN,SHIRE DEVELOPMENT INC,INJECTABLE,INJECTION,003
661567,VORICONAZOLE,VORICONAZOLE,TEVA PHARMS,200MG,A,091658,,2012-04-06,0,DISCN,TEVA PHARMACEUTICALS USA,TABLET,ORAL,002
688740,VANCOMYCIN,VANCOMYCIN,XELLIA PHARMS APS,5GM/100ML (50MG/ML),N,213895,,2021-08-26,1,RX,XELLIA PHARMACEUTICALS APS,SOLUTION,"INTRAVENOUS, ORAL",001
670856,DICLOFENAC SODIUM,DICLOFENAC SODIUM,CIPLA,1%,A,209903,,2018-08-03,0,RX,CIPLA LTD,GEL,TOPICAL,001
656225,PHENDIMETRAZINE TARTRATE,PHENDIMETRAZINE TARTRATE,SANDOZ,35MG,A,085633,,,0,DISCN,SANDOZ INC,CAPSULE,ORAL,001
682185,DIDANOSINE,VIDEX,BRISTOL MYERS SQUIBB,25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,020154,,1991-10-09,1,DISCN,BRISTOL MYERS SQUIBB CO PHARMACEUTICAL RESEARCH INSTITUTE,"TABLET, CHEWABLE",ORAL,002
672159,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,SAPTALIS PHARMS,500MG/5ML,A,211309,AB,2020-03-03,0,RX,SAPTALIS PHARMACEUTICALS LLC,SOLUTION,ORAL,001
688694,PONESIMOD,PONVORY,JANSSEN PHARMS,20MG,N,213498,,2021-03-18,1,RX,JANSSEN PHARMACEUTICALS INC,TABLET,ORAL,010
642147,AMIKACIN SULFATE,AMIKACIN SULFATE,HOSPIRA,EQ 50MG BASE/ML,A,063350,,1993-07-30,0,DISCN,HOSPIRA INC,INJECTABLE,INJECTION,001
648504,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,TRI-LEGEST FE,BARR,"0.02MG,0.03MG,0.035MG;1MG,1MG,1MG",A,076105,AB,2007-10-26,0,RX,BARR LABORATORIES INC,TABLET,ORAL-28,001
646827,CISPLATIN,CISPLATIN,HIKMA,1MG/ML,A,075036,AP,2000-11-07,0,RX,HIKMA PHARMACEUTICALS USA INC,INJECTABLE,INJECTION,001
640354,HYDROCORTISONE,HYDROCORTISONE,STRIDES PHARMA,10MG,A,040761,,2007-07-16,0,DISCN,STRIDES PHARMA GLOBAL PTE LTD,TABLET,ORAL,002
681782,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE,ISOLYTE R IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,37MG/100ML;5GM/100ML;31MG/100ML;120MG/100ML;330MG/100ML;88MG/100ML,N,019864,,1993-06-10,0,DISCN,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,001
655525,ETHCHLORVYNOL,ETHCHLORVYNOL,BANNER PHARMACAPS,200MG,A,084463,,,0,DISCN,BANNER PHARMACAPS INC,CAPSULE,ORAL,002
665948,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,HISUN PHARM HANGZHOU,50MG,A,204795,,2019-04-04,0,DISCN,HISUN PHARMACEUTICAL HANGZHOU CO LTD,TABLET,ORAL,002
662847,OLANZAPINE,OLANZAPINE,AUROBINDO PHARMA LTD,5MG,A,202050,AB,2012-04-23,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,002
651797,RISPERIDONE,RISPERIDONE,WATSON LABS,0.5MG,A,077860,,2008-12-05,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,002
643378,HALOPERIDOL,HALOPERIDOL,MYLAN,0.5MG,A,070278,AB,1986-06-10,0,RX,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,006
687800,TREPROSTINIL,REMODULIN,UNITED THERAP,100MG/20ML (5MG/ML),N,208276,,2018-07-30,0,DISCN,UNITED THERAPEUTICS CORP,SOLUTION,"INTRAVENOUS, SUBCUTANEOUS",003
646571,ETODOLAC,ETODOLAC,PHARMGEN,400MG,A,074839,,1997-07-11,0,DISCN,PHARMGEN LLC,TABLET,ORAL,001
640326,FLUOROURACIL,FLUOROURACIL,ACCORD HLTHCARE,1GM/20ML (50MG/ML),A,040743,AP,2007-04-26,0,RX,ACCORD HEALTHCARE INC,INJECTABLE,INJECTION,001
664958,ACYCLOVIR,ACYCLOVIR,HETERO LABS LTD V,800MG,A,203834,AB,2013-10-29,0,RX,HETERO LABS LTD UNIT V,TABLET,ORAL,002
640817,PENICILLIN G POTASSIUM,PENICILLIN G POTASSIUM,CONSOLIDATED PHARM,"1,000,000 UNITS/VIAL",A,060806,,,0,DISCN,CONSOLIDATED PHARMACEUTICAL GROUP INC,INJECTABLE,INJECTION,002
642534,CEFACLOR,CEFACLOR,YUNG SHIN PHARM,EQ 500MG BASE,A,065146,AB,2004-01-22,0,RX,YUNG SHIN PHARMACEUTICAL INDUSTRIAL CO LTD,CAPSULE,ORAL,002
661989,CHOLINE FENOFIBRATE,FENOFIBRIC ACID,LUPIN LTD,EQ 135MG FENOFIBRIC ACID,A,200750,AB,2013-12-04,0,RX,LUPIN LTD,"CAPSULE, DELAYED RELEASE",ORAL,002
650257,AMIODARONE HYDROCHLORIDE,AMIODARONE HYDROCHLORIDE,CHARTWELL RX,200MG,A,077069,AB,2005-04-08,0,RX,CHARTWELL RX SCIENCES LLC,TABLET,ORAL,001
685533,EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,"EFAVIRENZ, LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATE",AUROBINDO PHARMA LTD,600MG;300MG;300MG,N,022343,,2018-08-15,1,DISCN,AUROBINDO PHARMA LTD,TABLET,ORAL,001
686388,CYCLOSPORINE,NEORAL,NOVARTIS,50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,050715,,1995-07-14,1,DISCN,NOVARTIS PHARMACEUTICALS CORP,CAPSULE,ORAL,003
688598,RISPERIDONE,RYKINDO,SHANDONG LUYE,50MG,N,212849,,2023-01-13,1,RX,SHANDONG LUYE PHARMACEUTICAL CO LTD,"FOR SUSPENSION, EXTENDED RELEASE",INTRAMUSCULAR,004
666253,ARIPIPRAZOLE,ARIPIPRAZOLE,HETERO LABS LTD V,15MG,A,205064,AB,2015-04-28,0,RX,HETERO LABS LTD UNIT V,TABLET,ORAL,004
671488,BENZONATATE,BENZONATATE,CHARTWELL RX,200MG,A,210562,AA,2018-11-09,0,RX,CHARTWELL RX SCIENCES LLC,CAPSULE,ORAL,003
650745,LEVETIRACETAM,LEVETIRACETAM,OXFORD PHARMS,250MG,A,077319,AB,2009-03-20,0,RX,OXFORD PHARMACEUTICALS LLC,TABLET,ORAL,001
653891,OXYMORPHONE HYDROCHLORIDE,OXYMORPHONE HYDROCHLORIDE,IMPAX LABS,5MG,A,079087,,2010-06-14,0,RX,IMPAX LABORATORIES INC,"TABLET, EXTENDED RELEASE",ORAL,001
682869,MORPHINE SULFATE,KADIAN,ALLERGAN,20MG,N,020616,,1996-07-03,1,DISCN,ALLERGAN SALES LLC,"CAPSULE, EXTENDED RELEASE",ORAL,001
666458,GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE,MYLAN LABS LTD,1GM/26.3ML (38MG/ML),A,205242,AP,2017-12-06,0,RX,MYLAN LABORATORIES LTD,INJECTABLE,INJECTION,002
677319,CHLORPROPAMIDE,DIABINESE,PFIZER,250MG,N,011641,,,1,DISCN,PFIZER LABORATORIES DIV PFIZER INC,TABLET,ORAL,006
653196,LAMOTRIGINE,LAMOTRIGINE,LUPIN LTD,25MG,A,078691,AB,2010-06-01,0,RX,LUPIN LTD,TABLET,ORAL,001
642245,AMOXICILLIN,AMOXICILLIN,APOTHECON,125MG,A,064131,,1996-05-06,0,DISCN,APOTHECON INC DIV BRISTOL MYERS SQUIBB,"TABLET, CHEWABLE",ORAL,001
666683,BIMATOPROST,BIMATOPROST,EUGIA PHARMA,0.03%,A,205537,AT,2022-10-06,0,RX,EUGIA PHARMA SPECIALITIES LTD,SOLUTION/DROPS,OPHTHALMIC,001
650028,LEVETIRACETAM,LEVETIRACETAM,DR REDDYS LABS LTD,250MG,A,076920,AB,2009-01-15,0,RX,DR REDDYS LABORATORIES LTD,TABLET,ORAL,001
