id,ndc_product_code,form,generic_name,product_name,route,marketing_status,active_ingredient_count
2976513,81284-152,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Piperacillin sodium and Tazobactam sodium,PIPERACILLIN AND TAZOBACTAM,INTRAVENOUS,ANDA,2
3010941,69103-3503,SPRAY,Hydrogen Peroxide,Hydrogen Peroxide,TOPICAL,OTC monograph not final,1
2929201,55221-0001,GAS,Oxygen,Oxygen,RESPIRATORY (INHALATION),unapproved medical gas,1
2942596,76451-013,INJECTION,AMMONIA N-13,AmmoniaN 13,INTRAVENOUS,ANDA,1
3069985,79903-098,"TABLET, FILM COATED",Naproxen Sodium,All Day Back and Muscle Pain Relief,ORAL,ANDA,1
2938529,16729-212,TABLET,Doxazosin,Doxazosin,ORAL,ANDA,1
3032249,75585-040,GEL,ALCOHOL,Essentials by Urban Secrets Advanced Hand Sanitizer,TOPICAL,OTC monograph not final,1
3009726,76000-231,TABLET,Aspirin,Aspirin,ORAL,OTC MONOGRAPH FINAL,1
2991869,60687-687,"TABLET, FILM COATED",Lacosamide,Lacosamide,ORAL,ANDA,1
2956375,60687-192,"TABLET, FILM COATED",Imatinib Mesylate,Imatinib Mesylate,ORAL,ANDA,1
2999588,70756-655,SOLUTION/ DROPS,timolol maleate,timolol maleate,OPHTHALMIC,ANDA,1
3068924,0536-1348,SOLUTION,"dextromethorphan hydrobromide, guaifenesin",rugby cough syrup,ORAL,OTC monograph final,2
3039247,74956-078,GEL,ALCOHOL,Hand Sanitizer Gel,TOPICAL,OTC monograph not final,1
2929787,50220-002,"TABLET, FILM COATED",Esterified Estrogens and Methyltestosterone,Esterified Estrogens and Methyltestosterone,ORAL,Unapproved drug other,2
3021522,63148-569,LIQUID,"Eucalyptol, Menthol, Methyl Salicylate, Thymol",Giant Eagle Cool Burst Mouthwash,ORAL,OTC monograph not final,4
3077100,64009-221,SOAP,FoamyiQ Non-Alcohol Hand Sanitizer,FoamyiQ Non-Alcohol Hand Sanitizer,TOPICAL,OTC monograph not final,1
3025145,60637-113,GEL,ALCOHOL,Justice Cotton Candy Scent Anti-bacterial Hand Sanitizer,TOPICAL,OTC monograph not final,1
3054217,13709-312,SOLUTION/ DROPS,Earwax Removal Aid,SuavEar Earwax Removal Aid,AURICULAR (OTIC),OTC monograph final,1
2961069,68071-3154,"TABLET, FILM COATED",Cyclobenzaprine,Cyclobenzaprine Hydrochloride,ORAL,ANDA,1
3069821,61957-3034,EMULSION,"OCTISALATE, TITANIUM DIOXIDE",FOREVER Transfer-proof 24h foundation High perfection Concentrated floral skincare with sunscreen Broad spectrum SPF 15 1N,TOPICAL,OTC monograph not final,2
3014564,61715-253,SHAMPOO,"Piperonyl butoxide, Pyrethrum extract",Preferred Plus Lice Killing,TOPICAL,OTC monograph final,2
3025817,0113-0050,"TABLET, FILM COATED","diphenhydramine citrate, ibuprofen",good sense ibuprofen pm,ORAL,ANDA,2
3047220,35000-891,MOUTHWASH,Cetylpyridinium Chloride,Colgate Swish Invigorating Mint,DENTAL,OTC MONOGRAPH NOT FINAL,1
2929519,53808-0647,"TABLET, FILM COATED",citalopram,Citalopram,ORAL,ANDA,1
2966513,52584-086,INJECTION,iron dextran,INFED,INTRAMUSCULAR,NDA,1
3039037,77357-137,SPRAY,ALCOHOL,Hand Sanitizer,TOPICAL,OTC monograph not final,1
3017502,50523-739,"PASTE, DENTIFRICE",SODIUM MONOFLUOROPHOSPHATE,DT Fluoride,DENTAL,OTC monograph final,1
2947935,24979-078,GEL,Testosterone,Testosterone,TRANSDERMAL,ANDA,1
3073744,69729-620,LIQUID,"Pain Reliever/fever reducer, Cough suppresant, Expectorant, Nasal decongestant",Twkof Children,ORAL,OTC monograph final,4
3011305,13537-801,LIPSTICK,OCTINOXATE,EFFET PARFAIT ROUGE AMPLIFIER AMPLIFYING SPF 15 (FUCSIA PASSION) - PURPLE,TOPICAL,OTC MONOGRAPH FINAL,1
2936293,10544-057,CAPSULE,cephalexin,cephalexin,ORAL,ANDA,1
2928745,63874-203,TABLET,Hydrocodone Bitartrate And Acetaminophen,Hydrocodone Bitartrate And Acetaminophen,ORAL,ANDA,2
3002401,64191-515,GEL,ethanol,chempace SANI-GEL INSTANT SKIN SANITIZER,TOPICAL,OTC monograph not final,1
2961958,68071-4933,TABLET,Hydrochlorothiazide,Hydrochlorothiazide,ORAL,ANDA,1
2957833,51167-600,GRANULE,ivacaftor,Kalydeco,ORAL,NDA,1
3036471,69804-083,SPRAY,Lidocaine HCL,Numbify Smooth,TOPICAL,OTC monograph not final,1
3029988,74081-010,GEL,ALCOHOL,HAND SANITIZER,TOPICAL,OTC monograph not final,1
2988579,71335-1084,"TABLET, FILM COATED",Losartan Potassium and Hydrochlorothiazide,Losartan Potassium and Hydrochlorothiazide,ORAL,ANDA,2
2961024,68071-3111,"TABLET, EXTENDED RELEASE",METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,ORAL,ANDA,1
2960885,52584-397,INJECTION,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,INTRAMUSCULAR,ANDA,1
2950601,66267-981,"POWDER, FOR SUSPENSION",Cephalexin,Cephalexin,ORAL,ANDA,1
2976518,73468-003,GAS,Nitrogen,Nitrogen,RESPIRATORY (INHALATION),NDA,1
3007368,51389-119,CREAM,OCTOCRYLENE AVOBENZONE OCTISALATE,color correcting swirl foundation broad spectrum SPF 25LIGHT,TOPICAL,OTC monograph not final,3
2967913,51144-001,TABLET,tucatinib,TUKYSA,ORAL,NDA,1
3018777,71599-002,SWAB,POVIDONE-IODINE,Cure Povidone Iodine Swabsticks,TOPICAL,OTC monograph final,1
3007250,61715-026,SPRAY,"Avobenzone, Homosalate, Octisalate, Octocrylene, Oxybenzone",Broad Spectrum SPF 30 SunscreenPreferred Plus Pharmacy,TOPICAL,OTC monograph not final,5
3000505,50090-6572,TABLET,Levothyroxine Sodium,Levothyroxine Sodium,ORAL,ANDA,1
2967015,70518-3064,TABLET,Lovastatin,Lovastatin,ORAL,ANDA,1
3016797,21749-661,GEL,ALCOHOL,GOJO Instant Hand Sanitizer,TOPICAL,export only,1
3040933,76853-105,LOTION,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",DFNDR SUNSCREENSPF 30,TOPICAL,OTC monograph not final,4
3008574,11559-037,LOTION,"Avobenzone, Homosalate, Octisalate, Octocrylene, and Oxybenzone",CYBERWHITE HD UV PROTECTOR BROAD SPECTRUM SPF 50,TOPICAL,OTC MONOGRAPH NOT FINAL,5
2987912,68071-1824,"INJECTION, SUSPENSION",penicillin G benzathine,BICILLIN L-A,INTRAMUSCULAR,NDA,1
3002728,14783-062,CREAM,"Ensulizole, Octinoxate, and Oxybenzone",LBel Supremacie Mains,TOPICAL,OTC MONOGRAPH FINAL,3
2946681,63187-021,"SPRAY, METERED",Fluticasone Propionate,Fluticasone Propionate,NASAL,ANDA,1
3036940,78183-008,CLOTH,"alcohol, chlorhexidine acetate, benzalkonium chloride",alcohol disinfectant wipes,TOPICAL,OTC monograph not final,3
3040141,78593-200,GEL,Alcohol,Mascon MedicalHand Sanitizing,TOPICAL,OTC monograph not final,1
3071780,72671-100,LIQUID,Benzalkonium Chloride,ForPro Professional Collection Alcohol-Free Foaming Instant Hand Sanitizer,TOPICAL,OTC monograph not final,1
2949304,68382-119,TABLET,Azathioprine,Azathioprine,ORAL,ANDA,1
2936469,51655-249,"TABLET, FILM COATED",Levofloxacin,Levofloxacin,ORAL,ANDA,1
3048643,50201-4213,"TABLET, EFFERVESCENT","Aspirin, Citric Acid, Sodium Bicarobonate",Top Value Effervescent Pain Relief,ORAL,OTC monograph final,3
3014280,69804-024,GEL,Lidocaine HCL,Extra Strength Liquid Hemorrhoid Relief Gel,TOPICAL,OTC monograph not final,1
3080423,43598-114,"TABLET, EXTENDED RELEASE",Guaifenesin and Dextromethorphan HBR,Guaifenesin and Dextromethorphan HBR,ORAL,ANDA,2
3001894,49371-021,LIQUID,ALCOHOL,Wild Strawberry Anti-Bacterial Hand Sanitizer,TOPICAL,OTC monograph not final,1
2982016,10631-002,CAPSULE,isotretinoin,Absorica LD,ORAL,NDA,1
3059283,71713-093,SOLUTION,Minoxidil,keeps minoxidil topical,TOPICAL,ANDA,1
2955528,70934-234,"TABLET, FILM COATED",Hydroxyzine Hydrochloride,Hydroxyzine Hydrochloride,ORAL,ANDA,1
3022968,43136-901,"PASTE, DENTIFRICE",Sodium Fluoride,AVON Whitening EssentialsOriginal Cool Mint,DENTAL,OTC monograph final,1
2946473,55513-028,"INJECTION, SOLUTION",darbepoetin alfa,ARANESP,INTRAVENOUS,BLA,1
3020749,72584-001,PATCH,"Camphor, Menthol",Magictop Pain Relief Patch,TOPICAL,OTC monograph not final,2
3023561,57337-073,GEL,ethyl alcohol,XtraCare Sweet Pea Blossom,TOPICAL,OTC monograph not final,1
2937513,43353-105,CAPSULE,Minocycline Hydrochloride,Minocycline Hydrochloride,ORAL,ANDA,1
3012292,70005-001,TABLET,Diphenhydramine HCl,Allergy Relief,ORAL,OTC monograph final,1
3051950,71513-204,GEL,ETHYL ALCOHOL,Hand Sanitizer,TOPICAL,OTC monograph not final,1
3035070,41250-555,LOTION,"AVOBENZONE, HOMOSALATE, OCTISLATE, OCTOCRYLENE",MEIJERBROAD SPECTRUM SPF 30 SUNSCREEN,TOPICAL,OTC monograph not final,4
3013200,24909-705,OINTMENT,"Menthol, Camphor",CBD Clinic Pro Sport - Deep Muscle and Joint Pain,TOPICAL,OTC monograph not final,2
2977578,0378-6173,TABLET,metolazone,Metolazone,ORAL,ANDA,1
3027870,68183-116,SWAB,Povidone Iodine,Povidone Iodine,TOPICAL,unapproved drug other,1
3042427,79834-101,GEL,ALCOHOL,Hand Sanitizer Candy Apple,TOPICAL,OTC monograph not final,1
2989775,0615-8420,CAPSULE,Hydroxyzine Pamoate,Hydroxyzine Pamoate,ORAL,ANDA,1
3052178,51060-293,LOTION,Titanium Dioxide and Zinc Oxide,tarteguard 30 sunscreen Broad Spectrum SPF 30,TOPICAL,OTC monograph not final,2
2951918,72578-086,CREAM,Desonide,Desonide,TOPICAL,ANDA,1
2962529,68071-1922,"TABLET, EXTENDED RELEASE",Metoprolol succinate,Metoprolol succinate,ORAL,ANDA,1
2978091,60505-4685,"TABLET, FILM COATED",Tadalafil,Tadalafil,ORAL,ANDA,1
3068994,68016-560,"GUM, CHEWING",Nicotine Polacrilex,Nicotine PolacrilexCoated Mint,BUCCAL,ANDA,1
3062981,69618-034,"TABLET, SOLUBLE",Sodium Bicarbonate,Sodium Bicarbonate 10 gr,ORAL,OTC monograph final,1
3046025,73302-203,CREAM,Dimethicone,Mederma PM,TOPICAL,OTC MONOGRAPH FINAL,1
3031827,75507-1011,LIQUID,Hand Sanitizer,Chinese Mugwort Antibacterial Sprays of Yishiyuan,TOPICAL,OTC monograph not final,1
2954732,70934-537,TABLET,Atenolol,Atenolol,ORAL,ANDA,1
2933072,41250-015,LOTION,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",Meijer Oil Free SPF 15,TOPICAL,OTC monograph not final,4
2987569,43063-788,TABLET,clonazepam,Clonazepam,ORAL,ANDA,1
2962869,50090-2899,TABLET,Fenofibrate,Tricor,ORAL,NDA,1
2966709,72733-5901,"INJECTION, SOLUTION",alirocumab,Praluent,SUBCUTANEOUS,BLA,1
2982388,43386-357,TABLET,Hydrocodone Bitartrate and Acetaminophen,Hydrocodone Bitartrate and Acetaminophen,ORAL,ANDA,2
2975016,0409-3390,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Piperacillin and Tazobactam,Piperacillin and Tazobactam,INTRAVENOUS,ANDA,2
2987945,48433-119,TABLET,Aripiprazole,Aripiprazole,ORAL,ANDA,1
3007389,46122-183,"CAPSULE, LIQUID FILLED","Acetaminophen, Dextromethorphan Hydrobromide, Doxylamine Succinate",Night timecold and flu,ORAL,OTC MONOGRAPH FINAL,3
2985796,68071-3107,"TABLET, FILM COATED",Amoxicillin and Clavulanate Potassium,Amoxicillin and Clavulanate Potassium,ORAL,ANDA,2
3065536,58411-607,CREAM,OCTINOXATE and OCTISALATE,Laura Mercier Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20 Sunscreen 4W1 Tawny,TOPICAL,OTC MONOGRAPH FINAL,2
2994537,68071-2844,TABLET,Modafinil,Modafinil,ORAL,ANDA,1
2974745,0406-0527,CONCENTRATE,methadone hydrochloride,METHADOSE,ORAL,NDA,1
2960974,45802-257,CREAM,Mometasone Furoate,Mometasone Furoate,TOPICAL,ANDA,1
3002218,64141-743,LIQUID,"OCTINOXATE, TITANIUM DIOXIDE",TINTED MOISTURIZERSPF 15,TOPICAL,OTC monograph not final,2
2998354,27241-243,TABLET,Guanfacine,Guanfacine,ORAL,ANDA,1
2995900,71335-9620,TABLET,Acyclovir,Acyclovir,ORAL,ANDA,1
2978948,66993-478,"TABLET, FILM COATED",lamivudine,Lamivudine,ORAL,NDA authorized generic,1
2959683,50090-5264,SOLUTION,clobetasol propionate,CLOBETASOL PROPIONATE,TOPICAL,ANDA,1
2966653,63629-2339,OINTMENT,Fluocinonide,Fluocinonide,TOPICAL,ANDA,1
3011452,65342-1396,CREAM,"AVOBENZONE, OCTINOXATE",Laura Mercier Tinted Moisturizer - Illuminating Broad Spectrum SPF 20 Sunscreen - Bare Radiance,TOPICAL,OTC monograph not final,2
2970652,70518-2252,"INJECTION, SOLUTION",insulin aspart,NOVOLOG,INTRAVENOUS,BLA,1
3048664,69282-002,SOLUTION,Minoxidil,Nioxin Hair Regrowth Treatment Extra Strength for Men,TOPICAL,ANDA,1
3005289,51143-210,MOUTHWASH,Eucalyptol,Antiseptic,ORAL,OTC monograph not final,4
3057795,82083-0001,CREAM,"niacinamide, adenosine",DERLADIE WITCH HAZEL PERFECT VITAMIN GELCREAM,TOPICAL,unapproved drug other,2
2949143,0406-1830,CAPSULE,methylphenidate hydrochloride,Methylphenidate HydrochlorideExtended-Release,ORAL,ANDA,1
2969440,60505-2659,TABLET,Trazodone Hydrochloride,Trazodone Hydrochloride,ORAL,ANDA,1
3070563,55301-753,"TABLET, FILM COATED",Phenylephrine HCl,Suphedrine PE Sinus CongestionNon-Drowsy,ORAL,OTC monograph final,1
2930774,21695-796,TABLET,Amiodarone hydrochloride,Amiodarone hydrochloride,ORAL,ANDA,1
2954214,0168-0163,CREAM,clobetasol propionate,Clobetasol Propionate,TOPICAL,ANDA,1
3027791,98132-245,POWDER,SALICYLIC ACID,bareMinerals Blemish Rescue Skin-Clearing Loose Foundation Neutral Tan 4N,TOPICAL,OTC MONOGRAPH FINAL,1
2989909,49483-703,CAPSULE,Fluoxetine Hydrochloride,Fluoxetine,ORAL,ANDA,1
3015959,64048-1111,OINTMENT,Benzocaine 10.0%,Chiggerex 2X Medicated,TOPICAL,OTC monograph not final,1
