struct_id,strength,trade_name,applicant,appl_type,appl_no,approval_date,type,dose_form,route,exclusivity_date,description
2738,300MG,CUVRIOR,ORPHALAN,N,215760,2022-04-28,RX,TABLET,ORAL,2029-04-28,TREATMENT OF ADULT PATIENTS WITH STABLE WILSON’S DISEASE WHO ARE DE-COPPERED AND TOLERANT TO PENICILLAMINE
5448,EQ 7.8MG BASE;EQ 39.2MG BASE,AZSTARYS,COMMAVE THERAP,N,212994,2021-05-07,RX,CAPSULE,ORAL,2026-05-07,NEW CHEMICAL ENTITY
4903,EQ 150MG BASE,OFEV,BOEHRINGER INGELHEIM,N,205832,2014-10-15,RX,CAPSULE,ORAL,2023-03-09,TREATMENT FOR CHRONIC FIBROSING INTERSTITIAL LUNG DISEASES WITH A PROGRESSIVE PHENOTYPE
4190,EQ 5MG BASE,JAKAFI,INCYTE CORP,N,202192,2011-11-16,RX,TABLET,ORAL,2025-12-19,REVISIONS TO SECTION 8.4 OF THE LABELING TO INCLUDE THE RESULTS OF STUDY INCB 18424-269
5430,EQ 150MG BASE,ORLADEYO,BIOCRYST,N,214094,2020-12-03,RX,CAPSULE,ORAL,2025-12-03,NEW CHEMICAL ENTITY
4175,2.5MG;850MG,JENTADUETO,BOEHRINGER INGELHEIM,N,201281,2012-01-30,RX,TABLET,ORAL,2023-03-30,ADDITION OF INFORMATION TO CLINICAL STUDIES SECTION REGARDING CARDIOVASCULAR OUTCOME
841,18MG/9HR,XELSTRYM,NOVEN PHARMS INC,N,215401,2022-03-22,RX,SYSTEM,TRANSDERMAL,2025-03-22,NEW PRODUCT
4228,"100MG,75MG,50MG; 150MG",TRIKAFTA (COPACKAGED),VERTEX PHARMS INC,N,212273,2019-10-21,RX,TABLET,ORAL,2027-12-21,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGED 12 YEARS AND OLDER WHO HAVE A MUTATION IN THE CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR (CFTR) GENE THAT IS RESPONSIVE BASED ON IN VITRO DATA
5353,80MG,BRUKINSA,BEIGENE,N,213217,2019-11-14,RX,CAPSULE,ORAL,2028-08-31,TREATMENT OF ADULT PATIENTS WITH WALDENSTRӦM’S MACROGLOBULINEMIA (WM)
5233,30MG,ALUNBRIG,TAKEDA PHARMS USA,N,208772,2017-04-28,RX,TABLET,ORAL,2027-05-22,"FOR THE TREATMENT OF ADULT PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) AS DETECTED BY AN FDA-APPROVED TEST, NOT INCLUDING PATIENTS WHO HAVE PROGRESSED ON OR ARE INTOLERANT TO CRIZOTINIB"
5110,EQ 123MG BASE,GALAFOLD,AMICUS THERAP US,N,208623,2018-08-10,RX,CAPSULE,ORAL,2025-08-10,INDICATED FOR THE TREATMENT OF ADULTS WITH A CONFIRMED DIAGNOSIS OF FABRY DISEASE AND AN AMENABLE GALACTOSIDASE ALPHA GENE (GLA) VARIANT BASED ON IN VITRO ASSAY DATA
4715,EQ 40MG BASE,CABOMETYX,EXELIXIS INC,N,208692,2016-04-25,RX,TABLET,ORAL,2028-09-17,THE TREATMENT OF ADULT AND PEDIATRIC PATIENTS 12 YEARS OF AGE AND OLDER WITH LOCALLY ADVANCED OR METASTATIC DIFFERENTIATED THYROID CANCER (DTC) THAT HAS PROGRESSED FOLLOWING PRIOR VEGFR-TARGETED THERAPY AND WHO ARE RADIOACTIVE IODINE-REFRACTORY OR INELIGIBLE
5462,EQ 150MG BASE,BREXAFEMME,SCYNEXIS,N,214900,2021-06-01,RX,TABLET,ORAL,2025-11-30,REDUCTION IN THE INCIDENCE OF RECURRENT VULVOVAGINAL CANDIDIASIS (RVVC) INADULT AND POST-MENARCHAL PEDIATRIC FEMALES
5048,EQ 17.8MG BASE,WAKIX,HARMONY,N,211150,2019-08-14,RX,TABLET,ORAL,2024-08-14,NEW CHEMICAL ENTITY
5014,2MG,REXULTI,OTSUKA,N,205422,2015-07-10,RX,TABLET,ORAL,2024-12-27,NEW PATIENT POPULATION
5379,100MG,AYVAKIT,BLUEPRINT MEDICINES,N,212608,2020-01-09,RX,TABLET,ORAL,2030-05-22,TREATMENT OF ADULT PATIENTS WITH INDOLENT SYSTEMIC MASTOCYTOSIS (ISM)
4799,0.2MG/INH;EQ 0.0625MG BASE/INH;EQ 0.025MG BASE/INH,TRELEGY ELLIPTA,GLAXOSMITHKLINE,N,209482,2020-09-09,RX,POWDER,INHALATION,2023-09-09,NEW STRENGTH
2706,EQ 11.25MG BASE;69MG,QSYMIA,VIVUS,N,022580,2012-07-17,RX,"CAPSULE, EXTENDED RELEASE",ORAL,2025-06-24,NEW PATIENT POPULATION
5302,100MG,LORBRENA,PFIZER,N,210868,2018-11-02,RX,TABLET,ORAL,2025-11-02,INDICATED FOR THE TREATMENT OF PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK)-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WHOSE DISEASE HAS PROGRESSED ON CERITINIB AS THE FIRST ALK INHIBITOR THERAPY FOR METASTATIC DISEASE
4802,EQ 0.5MG,MEKINIST,NOVARTIS,N,204114,2013-05-29,RX,TABLET,ORAL,2025-10-30,PEDIATRIC EXCLUSIVITY
1725,500MG;EQ 50MG BASE,JANUMET XR,MERCK SHARP DOHME,N,202270,2012-02-02,RX,"TABLET, EXTENDED RELEASE",ORAL,2024-06-04,PEDIATRIC EXCLUSIVITY
2448,1GM;EQ 50MG BASE,JANUMET,MSD SUB MERCK,N,022044,2007-03-30,RX,TABLET,ORAL,2024-06-04,PEDIATRIC EXCLUSIVITY
1725,5MG;1GM,SYNJARDY,BOEHRINGER INGELHEIM,N,206111,2015-08-26,RX,TABLET,ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
5733,100MG/15ML (6.7MG/ML),QALSODY,BIOGEN MA,N,215887,2023-04-25,RX,SOLUTION,INTRATHECAL,2030-04-25,TREATMENT OF AMYOTROPHIC LATERAL SCLEROSIS (ALS) IN ADULTS WHO HAVE A MUTATION IN THE SUPEROXIDE DISMUTASE 1 (SOD1) GENE
4922,EQ 1GM BASE/VIAL;EQ 0.5GM BASE/VIAL,ZERBAXA,CUBIST PHARMS LLC,N,206829,2014-12-19,RX,POWDER,INTRAVENOUS,2024-12-19,GENERATING ANTIBIOTIC INCENTIVES NOW
5287,EQ 500MG BASE/10ML (EQ 50MG BASE/ML),ZEMDRI,CIPLA USA,N,210303,2018-06-25,RX,SOLUTION,INTRAVENOUS,2028-06-25,GENERATING ANTIBIOTIC INCENTIVES NOW
4810,420MG,IMBRUVICA,PHARMACYCLICS LLC,N,210563,2018-02-16,RX,TABLET,ORAL,2023-05-06,"FDA HAS NOT RECOGNIZED ORPHAN-DRUG EXCLUSIVITY (ODE) FOR THIS DRUG, BUT IT CONTAINS THE SAME ACTIVE MOIETY OR MOIETIES AS ANOTHER DRUG(S) THAT WAS ELIGIBLE FOR ODE, AND ALSO SHARES ODE-PROTECTED USE(S) OR INDICATION(S) WITH THAT DRUG(S).  AN APPLICATION SEEKING APPROVAL FOR THE SAME ACTIVE MOIETY OR MOIETIES, INCLUDING AN ANDA THAT CITES THIS NDA AS ITS BASIS OF SUBMISSION, MAY NOT BE APPROVED FOR SUCH ODE-PROTECTED USE(S) AND INDICATION(S)"
3302,65.2%,IODIXANOL,HENGRUI PHARMA,A,214271,2022-05-19,RX,INJECTABLE,INJECTION,2023-01-09,COMPETITIVE GENERIC THERAPY
5381,EQ 75MG BASE,NURTEC ODT,PFIZER,N,212728,2020-02-27,RX,"TABLET, ORALLY DISINTEGRATING",ORAL,2024-05-27,FOR THE PREVENTIVE TREATMENT OF EPISODIC MIGRAINE IN ADULTS
2774,2.5%;1%,MYDCOMBI,EYENOVIA,N,215352,2023-05-05,RX,"SPRAY, METERED",OPHTHALMIC,2026-05-05,NEW PRODUCT
4810,70MG,IMBRUVICA,PHARMACYCLICS LLC,N,205552,2017-12-20,RX,CAPSULE,ORAL,2029-08-24,TREATMENT OF PEDIATRIC PATIENTS AGE 1 YEAR AND OLDER WITH CHRONIC GRAFT-VERSUS-HOST DISEASE (CGVHD) AFTER FAILURE OF ONE OR MORE LINES OF SYSTEMIC THERAPY
4164,18MG/3ML (6MG/ML),SAXENDA,NOVO,N,206321,2014-12-23,RX,SOLUTION,SUBCUTANEOUS,2023-12-04,NEW PATIENT POPULATION
2552,EQ 5MG BASE/ML,PROGRAF,ASTELLAS,N,050709,1994-04-08,RX,INJECTABLE,INJECTION,2028-07-16,FOR PROPHYLAXIS OF ORGAN REJECTION IN ADULT AND PEDIATRIC PATIENTS RECEIVING ALLOGENEIC LUNG TRANSPLANT
4167,EQ 0.5MG BASE,FINGOLIMOD HYDROCHLORIDE,STRIDES PHARMA,A,207971,2020-06-29,DISCN,CAPSULE,ORAL,2023-03-20,PATENT CHALLENGE
1982,15MG;EQ 10MG BASE,LYBALVI,ALKERMES INC,N,213378,2021-05-28,RX,TABLET,ORAL,2026-05-28,NEW CHEMICAL ENTITY
1057,1MG;0.5MG;40MG,MYFEMBREE,MYOVANT SCIENCES,N,214846,2021-05-26,RX,TABLET,ORAL,2025-08-05,FOR THE MANAGEMENT OF MODERATE TO SEVERE PAIN ASSOCIATED WITH ENDOMETRIOSIS
5355,150MG,XCOPRI,SK LIFE,N,212839,2020-03-10,RX,TABLET,ORAL,2025-03-10,NEW CHEMICAL ENTITY
1725,1GM;EQ 50MG BASE,JANUMET XR,MERCK SHARP DOHME,N,202270,2012-02-02,RX,"TABLET, EXTENDED RELEASE",ORAL,2024-06-04,PEDIATRIC EXCLUSIVITY
4805,EQ 50MG BASE;300MG,DOVATO,VIIV HLTHCARE,N,211994,2019-04-08,RX,TABLET,ORAL,2023-08-06,TO REPLACE THE CURRENT ANTIRETROVIRAL REGIMEN IN THOSE WHO ARE VIROLOGICALLY SUPRESSED (HIV-1 RNA LESS THAN 50 COPIES PER ML) ON A STABLE ANTIRETROVIRAL REGIMEN WITH NO HISTORY OF TREATMENT FAILURE
2441,EQ 20MG BASE,REVATIO,VIATRIS,N,021845,2005-06-03,RX,TABLET,ORAL,2026-01-31,LABELING REGARDING NEW DOSING REGIMEN IN ADULTS WITH PULMONARY ARTERIAL HYPERTENSION (PAH) AND TREATMENT OF PAH IN PEDIATRIC PATIENTS (AGES 1-17)
5460,15MG;EQ 10MG BASE,LYBALVI,ALKERMES INC,N,213378,2021-05-28,RX,TABLET,ORAL,2026-05-28,NEW CHEMICAL ENTITY
5313,EQ 10MG BASE/5ML (EQ 2MG BASE/ML),ONPATTRO,ALNYLAM PHARMS INC,N,210922,2018-08-10,RX,SOLUTION,INTRAVENOUS,2023-08-10,NEW CHEMICAL ENTITY
5267,2.4MG/0.75ML (2.4MG/0.75ML),WEGOVY,NOVO,N,215256,2021-06-04,RX,SOLUTION,SUBCUTANEOUS,2025-12-23,NEW PATIENT POPULATION
434,64MG/0.18ML (356MG/ML),BRIXADI,BRAEBURN,N,210136,2023-05-23,RX,"SOLUTION, EXTENDED RELEASE",SUBCUTANEOUS,2026-05-23,NEW PRODUCT
4811,400MG;100MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2016-06-28,RX,TABLET,ORAL,2023-03-19,NEW PATIENT POPULATION
4801,EQ 50MG BASE,TAFINLAR,NOVARTIS,N,202806,2013-05-29,RX,CAPSULE,ORAL,2026-03-16,TREATMENT OF PEDIATRIC PATIENTS 1 YEAR OF AGE AND OLDER WITH LOW-GRADE GLIOMA WITH A BRAF V600 MUTATION WHO REQUIRE SYSTEMIC THERAPY
5010,125MG;200MG,ORKAMBI,VERTEX PHARMS INC,N,206038,2015-07-02,RX,TABLET,ORAL,2023-09-28,TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 6-11 YEAR OLD WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION IN THE CFTR GENE
4811,200MG,SOVALDI,GILEAD SCIENCES INC,N,204671,2019-08-28,RX,TABLET,ORAL,2024-10-07,PEDIATRIC EXCLUSIVITY
4829,20MG,OTEZLA,AMGEN INC,N,205437,2014-03-21,RX,TABLET,ORAL,2024-12-20,"REVISIONS TO THE LABELING TO INCLUDE DATA FOR SUBJECTS WITH MILD TO MODERATE PLAQUE PSORIASIS, AND TO ALLOW FOR AN EXPANSION OF THE INDICATION"
5448,EQ 10.4MG BASE;EQ 52.3MG BASE,AZSTARYS,COMMAVE THERAP,N,212994,2021-05-07,RX,CAPSULE,ORAL,2026-05-07,NEW CHEMICAL ENTITY
4180,40MG/ML,DIFICID,CUBIST PHARMS LLC,N,213138,2020-01-24,RX,FOR SUSPENSION,ORAL,2023-01-24,NEW PRODUCT
597,2%;70%,SOLUPREP S,3M HEALTH CARE,N,208288,2018-08-08,OTC,SOLUTION,TOPICAL,2026-01-20,REVISIONS TO THE LABELING TO DESCRIBE MODIFIED FORMULATION BASED ON RESULTS OF STUDIES EM-05-014624 AND EM-05-014815
4830,10MG,JARDIANCE,BOEHRINGER INGELHEIM,N,204629,2014-08-01,RX,TABLET,ORAL,2025-08-24,PEDIATRIC EXCLUSIVITY
5361,50MG,UBRELVY,ABBVIE,N,211765,2019-12-23,RX,TABLET,ORAL,2024-12-23,NEW CHEMICAL ENTITY
5238,EQ 300MG BASE/VIAL,BAXDELA,MELINTA,N,208611,2017-06-19,RX,POWDER,INTRAVENOUS,2022-06-19,NEW CHEMICAL ENTITY
4899,45MG;200MG,HARVONI,GILEAD SCIENCES INC,N,205834,2019-08-28,RX,TABLET,ORAL,2024-10-07,PEDIATRIC EXCLUSIVITY
4382,50MG,MYRBETRIQ,APGDI,N,202611,2012-06-28,RX,"TABLET, EXTENDED RELEASE",ORAL,2024-09-25,PEDIATRIC EXCLUSIVITY
4233,EQ 500MG BASE/5ML (EQ 100MG BASE/ML),BRIDION,MSD SUB MERCK,N,022225,2015-12-15,RX,SOLUTION,INTRAVENOUS,2024-01-22,REVISIONS TO THE USE IN SPECIFIC POPULATIONS SECTION OF THE PACKAGE INSERT TO INCLUDE THE RESULT OF STUDY P145
4228,125MG/PACKET;100MG/PACKET,ORKAMBI,VERTEX PHARMS INC,N,211358,2018-08-07,RX,GRANULE,ORAL,2025-09-02,NEW PATIENT POPULATION
1725,10MG;1GM,SYNJARDY XR,BOEHRINGER INGELHEIM,N,208658,2016-12-09,RX,"TABLET, EXTENDED RELEASE",ORAL,2026-12-20,PEDIATRIC EXCLUSIVITY
2480,500MG/PACKET,DIACOMIT,BIOCODEX SA,N,207223,2018-08-20,RX,FOR SUSPENSION,ORAL,2025-07-14,NEW PATIENT POPULATION
4228,50MG/PACKET,KALYDECO,VERTEX PHARMS INC,N,207925,2015-03-17,RX,GRANULE,ORAL,2024-07-31,"TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 2 YEARS AND OLDER WHO HAVE ONE OF THE FOLLOWING MUTATIONS IN THE CFTR GENE: 711+3A-G, E831X, 2789+5G-A, 3272-26A-G, AND 3849+10KBC-T"
841,13.5MG/9HR,XELSTRYM,NOVEN PHARMS INC,N,215401,2022-03-22,RX,SYSTEM,TRANSDERMAL,2025-03-22,NEW PRODUCT
4811,400MG;100MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2016-06-28,RX,TABLET,ORAL,2027-09-19,PEDIATRIC EXCLUSIVITY
5203,EQ 250MG BASE,RUBRACA,ZR PHARMA,N,209115,2017-05-01,RX,TABLET,ORAL,2023-05-15,TREATMENT OF ADULT PATIENTS WITH A DELETERIOUS BRCA MUTATION (GERMLINE AND/OR SOMATIC)-ASSOCIATED METASTATIC CASTRATION-RESISTANT PROSTATE CANCER WHO HAVE BEEN TREATED WITH ANDROGEN RECEPTOR-DIRECTED THERAPY AND A TAXANE-BASED CHEMOTHERAPY
4175,5MG,TRADJENTA,BOEHRINGER INGELHEIM,N,201280,2011-05-02,RX,TABLET,ORAL,2023-03-30,ADDITION OF INFORMATION TO CLINICAL STUDIES SECTION REGARDING CARDIOVASCULAR OUTCOME
1802,100MG/100ML (1MG/ML),MIDAZOLAM IN 0.9% SODIUM CHLORIDE,HIKMA,A,216159,2023-04-17,RX,SOLUTION,INTRAVENOUS,2024-01-02,PATENT CHALLENGE
4907,100MG,LYNPARZA,ASTRAZENECA,N,208558,2017-08-17,RX,TABLET,ORAL,2023-05-08,"W/BEVACIZUMAB FOR MAINTENANCE TX OF ADULTS W/ADV. EPITHELIAL OVARIAN, FALLOPIAN TUBE OR PRIMARY PERITONEAL CA IN COMPLETE OR PARTIAL RESPONSE TO FIRST-LINE PLATINUM-BASED CHEMO & CA ASSOCIATED W/ HOMOLOGOUS RECOMBINATION DEFICIENCY POSITIVE STATUS"
5292,250MG,TIBSOVO,SERVIER,N,211192,2018-07-20,RX,TABLET,ORAL,2026-05-02,TX OF NEWLY-DIAGNOSED ACUTE MYELOID LEUKEMIA WITH A SUSCEPTIBLE ISOCITRATE DEHYDROGENASE-1 MUTATION AS DETECTED BY AN FDA-APPROVED TEST IN ADULT PTS WHO ARE >=75 YRS OLD OR WHO HAVE COMORBIDITIES THAT PRECLUDE USE OF INTENSIVE INDUCTION CHEMOTHERAPY
5461,120MG,LUMAKRAS,AMGEN INC,N,214665,2021-05-28,RX,TABLET,ORAL,2028-05-28,"TREATMENT OF ADULT PATIENTS WITH KRAS G12C-MUTATED LOCALLY ADVANCED OR METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC), AS DETERMINED BY AN FDA-APPROVED TEST, WHO HAVE RECEIVED AT LEAST ONE PRIOR SYSTEMIC THERAPY"
5521,1%,VTAMA,DERMAVANT SCI,N,215272,2022-05-23,RX,CREAM,TOPICAL,2027-05-23,NEW CHEMICAL ENTITY
1407,250MG;125MG,ADVIL DUAL ACTION WITH ACETAMINOPHEN,GLAXOSMITHKLINE,N,211733,2020-02-28,OTC,TABLET,ORAL,2023-02-28,NEW PRODUCT
5081,50MG;100MG,ZEPATIER,MSD SUB MERCK,N,208261,2016-01-28,RX,TABLET,ORAL,2024-12-09,NEW PATIENT POPULATION
4811,400MG;100MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2016-06-28,RX,TABLET,ORAL,2023-07-14,"INFORMATION ADDED TO THE LABELING DESCRIBING A PHASE 2, MULTICENTER, OPEN-LABEL STUDY TO EVALUATE THE SAFETY/EFFICACY OF SOFOSBUVIR/VELPATASVIR IN SUBJECTS WITH CHRONIC HCV INFECTION WHO HAVE RECEIVED A LIVER TRANSPLANT"
4947,186MG,CRESEMBA,ASTELLAS,N,207500,2015-03-06,RX,CAPSULE,ORAL,2020-03-06,NEW CHEMICAL ENTITY
2806,24MG;26MG,ENTRESTO,NOVARTIS PHARMS CORP,N,207620,2015-07-07,RX,TABLET,ORAL,2024-02-16,LABELING REVISIONS RELATED TO CLINICAL STUDIES
5014,0.25MG,REXULTI,OTSUKA,N,205422,2015-07-10,RX,TABLET,ORAL,2026-05-10,TREATMENT OF AGITATION ASSOCIATED WITH DEMENTIA DUE TO ALZHEIMER’S DISEASE
5226,9MG,AUSTEDO,TEVA BRANDED PHARM,N,208082,2017-04-03,RX,TABLET,ORAL,2024-12-24,PEDIATRIC EXCLUSIVITY
4907,150MG,LYNPARZA,ASTRAZENECA,N,208558,2017-08-17,RX,TABLET,ORAL,2025-12-19,"MAINTENANCE TREATMENT OF ADULTS WITH DELETERIOUS OR SUSPECTED DELETERIOUS GERMLINE OR SOMATIC BRCA-MUTATED ADVANCED EPITHELIAL OVARIAN, FALLOPIAN TUBE, OR PRIMARY PERITONEAL CANCER IN COMPLETE OR PARTIAL RESPONSE TO FIRST-LINE PLATINUM-BASED CHEMOTHERAPY"
5516,5MG/0.5ML (5MG/0.5ML),MOUNJARO,ELI LILLY AND CO,N,215866,2022-05-13,RX,SOLUTION,SUBCUTANEOUS,2027-05-13,NEW CHEMICAL ENTITY
5154,200MG;50MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2020-03-19,RX,TABLET,ORAL,2027-03-19,"TX OF PED PTS 6 YRS OF AGE & OLDER OR WEIGHING AT LEAST 17 KG WITH CHRONIC HEPATITIS C VIRUS GENOTYPE 1, 2, 3, 4, 5, OR 6 INFECTION: WITHOUT CIRRHOSIS OR WITH COMPENSATED CIRRHOSIS; OR WITH DECOMPENSATED CIRRHOSIS FOR USE IN COMBINATION WITH RIBAVIRIN"
836,EQ 7.8MG BASE;EQ 39.2MG BASE,AZSTARYS,COMMAVE THERAP,N,212994,2021-05-07,RX,CAPSULE,ORAL,2026-05-07,NEW CHEMICAL ENTITY
3578,EQ 150MG BASE,KRINTAFEL,GLAXOSMITHKLINE,N,210795,2018-07-20,RX,TABLET,ORAL,2023-07-20,NEW CHEMICAL ENTITY
5439,10MG,VERQUVO,MERCK SHARP DOHME,N,214377,2021-01-19,RX,TABLET,ORAL,2026-01-19,NEW CHEMICAL ENTITY
5297,15MG,VIZIMPRO,PFIZER,N,211288,2018-09-27,RX,TABLET,ORAL,2025-09-27,INDICATED FOR THE FIRST-LINE TREATMENT OF PATIENTS WITH METASTATIC NON-SMALL CELL LUNG CANCER (NSCLC) WITH EPIDERMAL GROWTH FACTOR (EGFR) EXON 19 DELETION OR EXON 21 L858R SUBSTITUTION MUTATIONS AS DETECTED BY AN FDA-APPROVED TEST
5059,3MG,MULPLETA,SHIONOGI INC,N,210923,2018-07-31,RX,TABLET,ORAL,2023-07-31,NEW CHEMICAL ENTITY
4713,EQ 10MG BASE,XELJANZ,PF PRISM CV,N,203214,2018-05-30,RX,TABLET,ORAL,2024-12-14,"TREATMENT OF ADULT PATIENTS WITH ACTIVE ANKYLOSING SPONDYLITIS WHO HAVE HAD AN INADEQUATE RESPONSE OR INTOLERANCE TO ONE OR MORE TNF BLOCKERS, TO THE PRESCRIBING INFORMATION"
4329,EQ 30MG BASE/VIAL,SIGNIFOR LAR KIT,RECORDATI RARE,N,203255,2018-06-29,RX,FOR SUSPENSION,INTRAMUSCULAR,2025-06-29,INDICATED FOR TREATMENT OF PATIENTS WITH CUSHINGS DISEASE FOR WHOM PITUITARY SURGERY IS NOT AN OPTION OR HAS NOT BEEN CURATIVE
5342,EQ 500MG BASE/VIAL;500MG/VIAL;250MG/VIAL,RECARBRIO,MSD MERCK CO,N,212819,2019-07-16,RX,POWDER,INTRAVENOUS,2024-07-16,NEW CHEMICAL ENTITY
5244,50MG;20MG/PACKET,MAVYRET,ABBVIE,N,215110,2021-06-10,RX,PELLETS,ORAL,2028-06-10,"FOR TREATMENT OF PEDIATRIC PATIENTS 3 YEARS OF AGE TO LESS THAN 12 YEARS OF AGE WEIGHING LESS THAN 45 KG WITH CHRONIC HEPATITIS C VIRUS (HCV) GENOTYPE 1, 2, 3, 4, 5 OR 6 INFECTION WITHOUT CIRRHOSIS OR WITH COMPENSATED CIRRHOSIS (CHILD-PUGH A); AND TREATMENT OF PEDIATRIC PATIENTS 3 YEARS OF AGE TO LESS THAN 12 YEARS OF AGE WEIGHING LESS THAN 45 KG WITH HCV GENOTYPE 1 INFECTION, WHO PREVIOUSLY HAVE BEEN TREATED WITH A REGIMEN CONTAINING AN HCV NS5A INHIBITOR OR AN NS3/4A PROTEASE INHIBITOR (PI), B"
5358,EQ 21MG BASE,CAPLYTA,INTRA-CELLULAR,N,209500,2022-04-22,RX,CAPSULE,ORAL,2024-12-20,NEW CHEMICAL ENTITY
1539,100MG;300MG;300MG,DELSTRIGO,MSD MERCK CO,N,210807,2018-08-30,RX,TABLET,ORAL,2023-08-30,NEW CHEMICAL ENTITY
4811,200MG;50MG,EPCLUSA,GILEAD SCIENCES INC,N,208341,2020-03-19,RX,TABLET,ORAL,2027-09-19,PEDIATRIC EXCLUSIVITY
5154,150MG;37.5MG/PACKET,EPCLUSA,GILEAD SCIENCES INC,N,214187,2021-06-10,RX,PELLETS,ORAL,2028-12-10,PEDIATRIC EXCLUSIVITY
5010,125MG/PACKET;100MG/PACKET,ORKAMBI,VERTEX PHARMS INC,N,211358,2018-08-07,RX,GRANULE,ORAL,2025-08-07,FOR THE TREATMENT OF CYSTIC FIBROSIS (CF) IN PATIENTS AGE 2 THROUGH 5 YEARS OLD WHO ARE HOMOZYGOUS FOR THE F508DEL MUTATION IN THE CFTR GENE
4810,280MG,IMBRUVICA,PHARMACYCLICS LLC,N,210563,2018-02-16,RX,TABLET,ORAL,2030-02-24,PEDIATRIC EXCLUSIVITY
4937,EQ 150MG BASE,ALECENSA,HOFFMANN-LA ROCHE,N,208434,2015-12-11,RX,CAPSULE,ORAL,2024-11-06,"FOR TREATMENT OF PATIENTS WITH ANAPLASTIC LYMPHOMA KINASE (ALK) POSITIVE, METASTATIC NON-SMALL-CELL LUNG CANCER (NSCLC) AS DETECTED BY AN FDA APPROVED TEST, EXCLUDING PATIENTS WHO HAVE PROGRESSED ON OR ARE INTOLERANT TO CRIZOTINIB"
5390,13.5MG,PEMAZYRE,INCYTE CORP,N,213736,2020-04-17,RX,TABLET,ORAL,2029-08-26,TREATMENT OF ADULTS WITH RELAPSED OR REFRACTORY MYELOID/LYMPHOID NEOPLASMS (MLNS) WITH FIBROBLAST GROWTH FACTOR RECEPTOR 1 (FGFR1) REARRANGEMENT
4575,40MG/5ML (8MG/ML),BLUDIGO,PROVEPHARM SAS,N,216264,2022-07-08,RX,SOLUTION,INTRAVENOUS,2027-07-08,NEW CHEMICAL ENTITY
4175,2.5MG;500MG,JENTADUETO,BOEHRINGER INGELHEIM,N,201281,2012-01-30,RX,TABLET,ORAL,2026-06-20,"REVISIONS TO THE PEDIATRIC USE SUBSECTION OF LABELING TO INCLUDE THE RESULTS FROM CLINICAL STUDY 1218-0091, CONDUCTED TO FULFILL A PEDIATRIC WRITTEN REQUEST"
4188,1GM,FERRIPROX,CHIESI,N,021825,2019-07-25,RX,TABLET,ORAL,2028-04-30,TREATMENT OF TRANSFUSIONAL IRON OVERLOAD IN PEDIATRIC PATIENTS 8 YEARS OF AGE AND OLDER WITH THALASSEMIA SYNDROMES
2552,EQ 0.2MG BASE/PACKET,PROGRAF,ASTELLAS,N,210115,2018-05-24,RX,FOR SUSPENSION,ORAL,2028-07-16,FOR PROPHYLAXIS OF ORGAN REJECTION IN ADULT AND PEDIATRIC PATIENTS RECEIVING ALLOGENEIC LUNG TRANSPLANT
5506,EQ 5MG BASE,PYRUKYND,AGIOS PHARMS INC,N,216196,2022-02-17,RX,TABLET,ORAL,2029-02-17,TREATMENT OF HEMOLYTIC ANEMIA IN ADULTS WITH PYRUVATE KINASE (PK) DEFICIENCY
4907,100MG,LYNPARZA,ASTRAZENECA,N,208558,2017-08-17,RX,TABLET,ORAL,2026-05-31,IN COMBINATION WITH ABIRATERONE AND PREDNISONE OR PREDNISOLONE FOR THETREATMENT OF ADULT PATIENTS WITH DELETERIOUS OR SUSPECTED DELETERIOUS BRCA-MUTATED (BRCAM) METASTATIC CASTRATION-RESISTANT PROSTATE CANCER (MCRPC)
4903,EQ 100MG BASE,OFEV,BOEHRINGER INGELHEIM,N,205832,2014-10-15,RX,CAPSULE,ORAL,2023-03-09,TREATMENT FOR CHRONIC FIBROSING INTERSTITIAL LUNG DISEASES WITH A PROGRESSIVE PHENOTYPE
1053,EQ 20MG BASE,LEXAPRO,ABBVIE,N,021323,2002-08-14,RX,TABLET,ORAL,2026-05-12,NEW PATIENT POPULATION
