id,pmid,doi,document_id,type,authors,title,isbn10,url,journal,volume,issue,dp_year,pages
2732,24658078.0,10.1038/nm.3512,,JOURNAL ARTICLE,"Suragani RN, Cadena SM, Cawley SM, Sako D, Mitchell D, Li R, Davies MV, Alexander MJ, Devine M, Loveday KS, Underwood KW, Grinberg AV, Quisel JD, Chopra R, Pearsall RS, Seehra J, Kumar R",Transforming growth factor-beta superfamily ligand trap ACE-536 corrects anemia by promoting late-stage erythropoiesis,,,Nat Med,20,4,2014.0,408-414
3231,,,BLA:761178,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761178s000lbl.pdf,,,,2021.0,
3527,,,NDA:022231,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/022231s000lbl.pdf,,,,2022.0,
2005,,,NDA:210491,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210491lbl.pdf,,,,2018.0,
132,,,NIHR HSC ID: 7234,ONLINE RESOURCE,,Zucapsaicin (Civamide) for episodic cluster headache,,http://www.hsc.nihr.ac.uk/files/downloads/2226/2524.a929981f.Zucapsaicin_Nov13.pdf,,,,2013.0,
189,,,EMEA/H/C/002548,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002548/WC500182307.pdf,,,,2015.0,
2915,17585216.0,10.1097/01.anes.0000267503.85085.c0,,JOURNAL ARTICLE,"Kilpatrick GJ, McIntyre MS, Cox RF, Stafford JA, Pacofsky GJ, Lovell GG, Wiard RP, Feldman PL, Collins H, Waszczak BL, Tilbrook GS",CNS 7056: a novel ultra-short-acting benzodiazepine,,,Anesthesiology,107,1,2007.0,60-66
3238,,,NDA:215383,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215383s000lbl.pdf,,,,2021.0,
75,10720420.0,10.1161/01.RES.86.5.580,,JOURNAL ARTICLE,,The antianginal drug trimetazidine shifts cardiac energy metabolism from fatty acid oxidation to glucose oxidation by inhibiting mitochondrial long-chain 3-ketoacyl coenzyme A thiolase.,,,Circ Res,,,2000.0,
410,,,NDA:016419,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/016419s029lbl.pdf,,,,2008.0,
282,,,NDA:020637,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020637s026lbl.pdf,,,,2013.0,
61,8839659.0,10.1007/s002280050126,,JOURNAL ARTICLE,,Antimuscarinic effect of tiquizium bromide in vitro and in vivo.,,,Eur J Clin Pharmacol,,,1996.0,
2565,25531770.0,10.1371/journal.pone.0114686,,JOURNAL ARTICLE,"Stavros F, Yang A, Leon A, Nuttall M, Rasmussen HS","Characterization of structure and function of ZS-9, a K+ selective ion trap",,,PLoS ONE,9,12,2014.0,e114686
358,22805230.0,10.1097/WNF.0b013e31825a68c5,,JOURNAL ARTICLE,"Sedehizadeh S, Keogh M, Maddison P",The use of aminopyridines in neurological disorders.,,,Clin Neuropharmacol,35,4,,191-200
2771,,,NDA:209899,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/209899s000lbl.pdf,,,,2020.0,
2731,,,BLA:761136,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761136lbl.pdf,,,,2019.0,
407,,,EMEA/H/C/000369,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000369/WC500053612.pdf,,,,2015.0,
3698,32976892.0,10.1016/j.neuropharm.2020.108333,,JOURNAL ARTICLE,"Althaus AL, Ackley MA, Belfort GM, Gee SM, Dai J, Nguyen DP, Kazdoba TM, Modgil A, Davies PA, Moss SJ, Salituro FG, Hoffmann E, Hammond RS, Robichaud AJ, Quirk MC, Doherty JJ","Preclinical characterization of zuranolone (SAGE-217), a selective neuroactive steroid GABAA receptor positive allosteric modulator",,,Neuropharmacology,181,,2020.0,108333
330,,,NDA:020563,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020563s124lbl.pdf,,,,2015.0,
341,,,BLA:125422,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125422s025lbl.pdf,,,,2014.0,
359,,,NDA:202799,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202799s001lbl.pdf,,,,2012.0,
3088,21118657.0,10.1503/jpn.100057,,JOURNAL ARTICLE,"Dean O, Giorlando F, Berk M",N-acetylcysteine in psychiatry: current therapeutic evidence and potential mechanisms of action,,,J Psychiatry Neurosci,36,2,2011.0,78-86
304,,,NDA:022393,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022393s013lbl.pdf,,,,2014.0,
396,15646370.0,,,JOURNAL ARTICLE,"Doi N, Hirotani C, Ukai K, Shimada O, Okuno T, Kurasaki S, Kiyofuji T, Ikegami R, Futamata M, Nakagawa T, Ase K, Chihara K","Pharmacological characteristics of KP-102 (GHRP-2), a potent growth hormone-releasing peptide.",,,Arzneimittelforschung,54,12,2004.0,857-67
667,,,BLA:761069,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761069s000lbl.pdf,,,,2017.0,
2938,32668216.0,10.1016/j.celrep.2020.107940,,JOURNAL ARTICLE,"Pruijssers AJ, George AS, Schafer A, Leist SR, Gralinksi LE, Dinnon KH 3rd, Yount BL, Agostini ML, Stevens LJ, Chappell JD, Lu X, Hughes TM, Gully K, Martinez DR, Brown AJ, Graham RL, Perry JK, Du Pont V, Pitts J, Ma B, Babusis D, Murakami E, Feng JY, Bilello JP, Porter DP, Cihlar T, Baric RS, Denison MR, Sheahan TP",Remdesivir inhibits SARS-CoV-2 in human lung cells and chimeric SARS-CoV expressing the SARS-CoV-2 RNA polymerase in mice,,,Cell Rep,32,3,2020.0,107940
1299,,,EMEA/H/C/004131,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004131/WC500239033.pdf,,,,2017.0,
2536,26144315.0,10.1016/j.ccell.2015.05.010,,JOURNAL ARTICLE,"Zou HY, Friboulet L, Kodack DP, Engstrom LD, Li Q, West M, Tang RW, Wang H, Tsaparikos K, Wang J, Timofeevski S, Katayama R, Dinh DM, Lam H, Lam JL, Yamazaki S, Hu W, Patel B, Bezwada D, Frias RL, Lifshits E, Mahmood S, Gainor JF, Affolter T, Lappin PB, Gukasyan H, Lee N, Deng S, Jain RK, Johnson TW, Shaw AT, Fantin VR, Smeal T.","PF-06463922, an ALK/ROS1 Inhibitor, Overcomes Resistance to First and Second Generation ALK Inhibitors in Preclinical Models.",,,Cancer Cell.,28,1,2015.0,70-81
2568,,,NDA:210303,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210303Orig1s000lbl.pdf,,,,2018.0,
3196,29475723.0,10.1016/S1470-2045(18)30082-2,,JOURNAL ARTICLE,"Burris HA 3rd, Flinn IW, Patel MR, Fenske TS, Deng C, Brander DM, Gutierrez M, Essell JH, Kuhn JG, Miskin HP, Sportelli P, Weiss MS, Vakkalanka S, Savona MR, O'Connor OA","Umbralisib, a novel PI3Kdelta and casein kinase-1epsilon inhibitor, in relapsed or refractory chronic lymphocytic leukaemia and lymphoma: an open-label, phase 1, dose-escalation, first-in-human study",,,Lancet Oncol,19,4,2018.0,486-496
2533,,,NDA:211651,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211651s000lbl.pdf,,,,2018.0,
505,,,NDA:020576,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020576s010lbl.pdf,,,,2010.0,
1197,,,NDA:208254,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208254lbl.pdf,,,,2017.0,
2781,17332304.0,10.1158/1078-0432.CCR-06-1150,,JOURNAL ARTICLE,"Yeh TC, Marsh V, Bernat BA, Ballard J, Colwell H, Evans RJ, Parry J, Smith D, Brandhuber BJ, Gross S, Marlow A, Hurley B, Lyssikatos J, Lee PA, Winkler JD, Koch K, Wallace E","Biological characterization of ARRY-142886 (AZD6244), a potent, highly selective mitogen-activated protein kinase kinase 1/2 inhibitor",,,Clin Cancer Res,13,5,2007.0,1576-1583
3554,,,EMEA/H/C/005680,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/lunsumio-epar-product-information_en.pdf,,,,2022.0,
644,,,NDA:208794,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208794s000lbl.pdf,,,,2017.0,
477,,,BLA:103909,DRUG LABEL,,,,http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/UCM200875.pdf,,,,2000.0,
149,,,NDA:021289,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021289s019lbl.pdf,,,,2014.0,
227,,,BLA:125320,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125320s170lbl.pdf,,,,2015.0,
455,16251241.0,,,JOURNAL ARTICLE,"Wikström B, Gellert R, Ladefoged SD, Danda Y, Akai M, Ide K, Ogasawara M, Kawashima Y, Ueno K, Mori A, Ueno Y","Kappa-opioid system in uremic pruritus: multicenter, randomized, double-blind, placebo-controlled clinical studies.",,,J. Am. Soc. Nephrol.,16,12,2005.0,3742-7
269,20030735.0,10.1111/j.1472-8206.2009.00805.x,,JOURNAL ARTICLE,"Haenisch B, Walstab J, Herberhold S, Bootz F, Tschaikin M, Ramseger R, Bönisch H",Alpha-adrenoceptor agonistic activity of oxymetazoline and xylometazoline.,,,Fundam Clin Pharmacol,24,6,2010.0,729-39
249,,,NDA:022264,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022264s013s014lbl.pdf,,,,2014.0,
3401,,,BLA:761164,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761164s000lbl.pdf,,,,2022.0,
3665,,,NDA:216059 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/216059Orig1s000MultidisciplineR.pdf,,,,2023.0,
2695,,,EMEA/H/C/004889,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/zynquista-epar-product-information_en.pdf,,,,2019.0,
197,,,BLA:125516,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125516s000lbl.pdf,,,,2015.0,
3080,,,NDA:213433 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213433Orig1s000MultidisciplineR.pdf,,,,2020.0,
161,20163176.0,10.1021/jm9015526,,JOURNAL ARTICLE,"McCauley JA, McIntyre CJ, Rudd MT, Nguyen KT, Romano JJ, Butcher JW, Gilbert KF, Bush KJ, Holloway MK, Swestock J, Wan BL, Carroll SS, DiMuzio JM, Graham DJ, Ludmerer SW, Mao SS, Stahlhut MW, Fandozzi CM, Trainor N, Olsen DB, Vacca JP, Liverton NJ","Discovery of vaniprevir (MK-7009), a macrocyclic hepatitis C virus NS3/4a protease inhibitor.",,,J. Med. Chem.,53,6,2010.0,2443-63
663,,,NDA:208743,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208743lbl.pdf,,,,2017.0,
158,23279183.0,10.1111/gtc.12022,,JOURNAL ARTICLE,"Kitagawa D, Yokota K, Gouda M, Narumi Y, Ohmoto H, Nishiwaki E, Akita K, Kirii Y",Activity-based kinase profiling of approved tyrosine kinase inhibitors.,,,Genes Cells,18,2,2013.0,110-22
3057,25387665.0,10.1007/s00011-014-0782-9,,JOURNAL ARTICLE,"Tanimoto A, Ogawa Y, Oki C, Kimoto Y, Nozawa K, Amano W, Noji S, Shiozaki M, Matsuo A, Shinozaki Y, Matsushita M",Pharmacological properties of JTE-052: a novel potent JAK inhibitor that suppresses various inflammatory responses in vitro and in vivo,,,Inflamm Res,64,1,2015.0,41-51
495,18305010.0,10.1124/jpet.108.136960,,JOURNAL ARTICLE,"Ehlert FJ, Griffin MT",Two-state models and the analysis of the allosteric effect of gallamine at the M2 muscarinic receptor.,,,J. Pharmacol. Exp. Ther.,325,3,2008.0,1039-60
3540,30917623.0,10.3390/molecules24061190,,JOURNAL ARTICLE,"Lee HT, Lee SH, Heo Y-S","Molecular interactions of antibody drugs targeting PD-1, PD-L1, and CTLA-4 in immuno-oncology",,,Molecules,24,6,2019.0,1190
3689,,,BLA:761324,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761324s000lbl.pdf,,,,2023.0,
369,,,NDA:017588,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/017588s040lbl.pdf,,,,2014.0,
38,20845908.0,10.1021/jm100863x,,JOURNAL ARTICLE,,Discovery of a beta-d-2'-deoxy-2'-alpha-fluoro-2'-beta-C-methyluridine nucleotide prodrug (PSI-7977) for the treatment of hepatitis C virus.,,,J Med Chem,,,2010.0,
264,,,BLA:125019,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125019s210s213lbl.pdf,,,,2013.0,
3556,,,EMEA/H/C/005442 review,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/assessment-report/yselty-epar-public-assessment-report_en.pdf,,,,2022.0,
3187,,,NDA:18603,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/1998/18603s19lbl.pdf,,,,1998.0,
473,25271963.0,10.1021/jm500973a,,JOURNAL ARTICLE,"Finlay MR, Anderton M, Ashton S, Ballard P, Bethel PA, Box MR, Bradbury RH, Brown SJ, Butterworth S, Campbell A, Chorley C, Colclough N, Cross DA, Currie GS, Grist M, Hassall L, Hill GB, James D, James M, Kemmitt P, Klinowska T, Lamont G, Lamont SG, Martin N, McFarland HL, Mellor MJ, Orme JP, Perkins D, Perkins P, Richmond G, Smith P, Ward RA, Waring MJ, Whittaker D, Wells S, Wrigley GL",Discovery of a potent and selective EGFR inhibitor (AZD9291) of both sensitizing and T790M resistance mutations that spares the wild type form of the receptor.,,,J. Med. Chem.,57,20,2014.0,8249-67
525,,,NDA:021749,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021749s008lbl.pdf,,,,2013.0,
3059,33320297.0,10.1007/s40265-020-01444-3,,JOURNAL ARTICLE,Markham A,Enarodustat: first approval,,,Drugs,,,2020.0,
657,,,NDA:208082,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/208082s000lbl.pdf,,,,2017.0,
3225,,,NDA:214665,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214665s000lbl.pdf,,,,2021.0,
405,,,BLA:103979,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/103979s5135lbl.pdf,,,,2010.0,
2769,,,NDA:211616,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/211616s000lbl.pdf,,,,2020.0,
465,10991983.0,,,JOURNAL ARTICLE,"Herrick-Davis K, Grinde E, Teitler M",Inverse agonist activity of atypical antipsychotic drugs at human 5-hydroxytryptamine2C receptors.,,,J. Pharmacol. Exp. Ther.,295,1,2000.0,226-32
3078,20605905.0,10.1124/jpet.110.168062,,JOURNAL ARTICLE,"Herbst R, Wang Y, Gallagher S, Mittereder N, Kuta E, Damschroder M, Woods R, Rowe DC, Cheng L, Cook K, Evans K, Sims GP, Pfarr DS, Bowen MA, Dall'Acqua W, Shlomchik M, Tedder TF, Kiener P, Jallal B, Wu H, Coyle AJ",B-cell depletion in vitro and in vivo with an afucosylated anti-CD19 antibody,,,J Pharmacol Exp Ther,335,1,2010.0,213-222
683,,,NDA:209195,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209195s000lbl.pdf,,,,2017.0,
415,1546145.0,,,JOURNAL ARTICLE,"Dingemanse J, Berlin I, Payan C, Thiede HM, Puech AJ",Comparative investigation of the effect of moclobemide and toloxatone on monoamine oxidase activity and psychometric performance in healthy subjects.,,,Psychopharmacology (Berl.),106 Suppl,,1992.0,S68-70
312,,,NDA:021468,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021468s019lbl.pdf,,,,2014.0,
435,22686619.0,10.2165/11631090-000000000-00000,,JOURNAL ARTICLE,"Subramaniam JM, Whiteside G, McKeage K, Croxtall JC",Mogamulizumab: first global approval.,,,Drugs,72,9,2012.0,1293-8
3271,,,NDA:214985,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/214985s000lbl.pdf,,,,2022.0,
57,22869577.0,10.1128/AAC.01186-12,,JOURNAL ARTICLE,,Preclinical Profile and Characterization of the Hepatitis C Virus NS3 Protease Inhibitor Asunaprevir (BMS-650032).,,,Antimicrob Agents Chemother,,,2012.0,
125,17915852.0,,,JOURNAL ARTICLE,"Binda C, Wang J, Pisani L, Caccia C, Carotti A, Salvati P, Edmondson DE, Mattevi A",Structures of human monoamine oxidase B complexes with selective noncovalent inhibitors: safinamide and coumarin analogs.,,,J. Med. Chem.,50,23,2007.0,5848-52
655,,,BLA:761053,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761053lbl.pdf,,,,2017.0,
3239,,,NDA:215383 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/215383Orig1s000MultidisciplineR.pdf,,,,2021.0,
2930,,,BLA:761149 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761149Orig1s000PharmR.pdf,,,,2020.0,
2755,,10.1101/2020.04.03.023846,,JOURNAL ARTICLE,"Touret F, Gilles M, Barral K, Nougairede A, Decroly E, de Lamballerie X, Coutard B",In vitro screening of a FDA approved chemical library reveals potential inhibitors of SARS-CoV-2 replication,,,bioRxiv,,,2020.0,
2535,,,NDA:210868 ,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210868s000lbl.pdf,,,,2018.0,
3077,,,NDA:213973 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213973Orig1s000MultidisciplineR.pdf,,,,2020.0,
2931,,,NDA:213433,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213433s000lbl.pdf,,,,2020.0,
513,8872297.0,,,JOURNAL ARTICLE,"Ziegler D, Haxhiu MA, Kaan EC, Papp JG, Ernsberger P","Pharmacology of moxonidine, an I1-imidazoline receptor agonist.",,,J. Cardiovasc. Pharmacol.,27 Suppl 3,,1996.0,S26-37
591,,,NDA:207318,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207318lbl.pdf,,,,2016.0,
1,,,,BOOK,Karen Baxter,Stockley's Drug Interactions,0853699143,,,,,2010.0,
172,,,NDA:206947,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206947s000lbl.pdf,,,,2015.0,
3557,,,EMEA/H/C/005638,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/sunlenca-epar-product-information_en.pdf,,,,2022.0,
190,,,NDA:022505,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/022505s004lbl.pdf,,,,2013.0,
2584,,,NDA:211371,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/211371Orig1s000MultidisciplineR.pdf,,,,2019.0,
587,,,BLA:103628,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103628s5258lbl.pdf,,,,2015.0,
305,,,NDA:017808,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/017808s036lbl.pdf,,,,2015.0,
540,,,NDA:019481,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/019481s013lbl.pdf,,,,2015.0,
397,,,NDA:019853,DRUG LABEL,,,,"http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19853s012,014lbl.pdf",,,,2004.0,
3415,35465163.0,10.1016/j.csbj.2022.03.030,,JOURNAL ARTICLE,"Cui WW, Wang SY, Zhang YQ, Wang Y, Fan YZ, Guo CR, Li XH, Lei YT, Wang WH, Yang XN, Hattori M, Li CZ, Wang J, Yu Y","P2X3-selective mechanism of Gefapixant, a drug candidate for the treatment of refractory chronic cough",,,Comput Struct Biotechnol J,20,,2022.0,1642-1653
36,22862294.0,10.1021/jm3009103,,JOURNAL ARTICLE,,"The discovery of N-[5-(4-bromophenyl)-6-[2-[(5-bromo-2-pyrimidinyl)oxy]ethoxy]-4-pyrimidinyl]-N'-p ropylsulfamide (Macitentan), an orally active, potent dual endothelin receptor antagonist.",,,J Med Chem,,,2012.0,
461,,,NDA:207953,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207953s000lbl.pdf,,,,2015.0,
609,10776839.0,,,JOURNAL ARTICLE,"Dunn CJ, Goa KL",Lenograstim: an update of its pharmacological properties and use in chemotherapy-induced neutropenia and related clinical settings.,,,Drugs,59,3,2000.0,681-717
167,25414122.0,10.1007/s40265-014-0333-2,,JOURNAL ARTICLE,Garnock-Jones KP,Ripasudil: first global approval.,,,Drugs,74,18,2014.0,2211-5
365,,,NDA:204958,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/204958lbl.pdf,,,,2015.0,
3236,,,NDA:215498,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215498s000lbl.pdf,,,,2021.0,
2558,,,BLA:761107,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761107s000lbl.pdf,,,,2018.0,
2903,,,NDA:213591,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213591s000lbl.pdf,,,,2020.0,
3207,,,NDA:211964 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/211964Orig1s000IntegratedR.pdf,,,,2021.0,
466,11855658.0,,,JOURNAL ARTICLE,Endoh M,Mechanism of action of Ca2+ sensitizers--update 2001.,,,Cardiovasc Drugs Ther,15,5,2001.0,397-403
138,21486038.0,10.1021/jm101459g,,JOURNAL ARTICLE,"Bang-Andersen B, Ruhland T, Jørgensen M, Smith G, Frederiksen K, Jensen KG, Zhong H, Nielsen SM, Hogg S, Mørk A, Stensbøl TB","Discovery of 1-[2-(2,4-dimethylphenylsulfanyl)phenyl]piperazine (Lu AA21004): a novel multimodal compound for the treatment of major depressive disorder.",,,J. Med. Chem.,54,9,2011.0,3206-21
106,11830761.0,,,JOURNAL ARTICLE,Lapin I,Phenibut (beta-phenyl-GABA): a tranquilizer and nootropic drug.,,,CNS Drug Rev,7,4,2001.0,471-81
630,20188549.0,10.1016/j.bmcl.2010.02.010,,JOURNAL ARTICLE,"Zhang YK, Plattner JJ, Akama T, Baker SJ, Hernandez VS, Sanders V, Freund Y, Kimura R, Bu W, Hold KM, Lu XS",Design and synthesis of boron-containing PDE4 inhibitors using soft-drug strategy for potential dermatologic anti-inflammatory application.,,,Bioorg. Med. Chem. Lett.,20,7,2010.0,2270-4
2736,27013195.0,10.1158/0008-5472.CAN-15-1313,,JOURNAL ARTICLE,"Challita-Eid PM, Satpayev D, Yang P, An Z, Morrison K, Shostak Y, Raitano A, Nadell R, Liu W, Lortie DR, Capo L, Verlinsky A, Leavitt M, Malik F, Avina H, Guevara CI, Dinh N, Karki S, Anand BS, Pereira DS, Joseph IB, Doñate F, Morrison K, Stover DR",Enfortumab Vedotin Antibody-Drug Conjugate Targeting Nectin-4 Is a Highly Potent Therapeutic Agent in Multiple Preclinical Cancer Models,,,Cancer Res,76,10,2016.0,3003-3013
618,23301156.0,10.1038/srep01035,,JOURNAL ARTICLE,"Realini N, Solorzano C, Pagliuca C, Pizzirani D, Armirotti A, Luciani R, Costi MP, Bandiera T, Piomelli D",Discovery of highly potent acid ceramidase inhibitors with in vitro tumor chemosensitizing activity.,,,Sci Rep,3,,2013.0,1035
309,,,15300AMZ00256000,DRUG LABEL,,,,http://eisai.jp/medical/products/di/EPI/CSP_C_EPI.pdf,,,,2007.0,
391,24947465.0,10.1124/jpet.114.213793,,JOURNAL ARTICLE,"Maeda K, Sugino H, Akazawa H, Amada N, Shimada J, Futamura T, Yamashita H, Ito N, McQuade RD, Mørk A, Pehrson AL, Hentzer M, Nielsen V, Bundgaard C, Arnt J, Stensbøl TB, Kikuchi T",Brexpiprazole I: in vitro and in vivo characterization of a novel serotonin-dopamine activity modulator.,,,J. Pharmacol. Exp. Ther.,350,3,2014.0,589-604
25,19256507.0,10.1021/jm900210d,,JOURNAL ARTICLE,,"Discovery of (S)-N-[2-[1-(3-ethoxy-4-methoxyphenyl)-2-methanesulfonylethyl]-1,3-dioxo-2,3-dihy dro-1H-isoindol-4-yl] acetamide (apremilast), a potent and orally active phosphodiesterase 4 and tumor necrosis factor-alpha inhibitor.",,,J Med Chem,,,2009.0,
